1.1229,-0.064,0.8036,-0.0543,-0.045,0.9975
1.0715,-0.1535,0.7947,-0.0689,-0.082,0.9942
1.1932,-0.1501,0.7996,-0.004,-0.088,0.9961
1.3141,-0.1644,0.7947,0.0611,-0.0879,0.9943
1.3412,-0.0513,0.7996,0.0828,-0.0301,0.9961
1.3931,0.0528,0.7947,0.102,0.0279,0.9944
1.2975,0.1143,0.7996,0.0572,0.067,0.9961
1.1964,0.1001,0.8036,-0.0025,0.0705,0.9975
1.2181,0.1993,0.7947,0.0096,0.1053,0.9944
1.0966,0.1713,0.7947,-0.0547,0.0906,0.9944
1.0624,0.0601,0.7996,-0.0808,0.0353,0.9961
1.004,-0.0405,0.7947,-0.1049,-0.0217,0.9943
1.1549,0.0217,0.8067,-0.0492,0.0238,0.9985
1.2476,0.0158,0.8067,0.0518,0.0171,0.9985
1.2174,-0.047,0.8067,0.0188,-0.0513,0.9985
