1.1094,-0.0068,0.834,-0.0768,-0.0056,0.997
1.1871,-0.1387,0.8294,-0.0107,-0.1123,0.9936
1.0045,-0.1208,0.816,-0.1528,-0.0942,0.9838
0.8815,-0.18,0.7838,-0.2436,-0.1376,0.9601
0.8366,-0.0402,0.7839,-0.2779,-0.0307,0.9601
0.9744,0.0421,0.816,-0.1762,0.033,0.9838
0.85,0.106,0.7839,-0.2676,0.0811,0.9601
0.9195,0.2353,0.7838,-0.2144,0.18,0.96
1.0461,0.3331,0.7835,-0.1176,0.2547,0.9598
1.2023,0.3678,0.7833,0.0018,0.2813,0.9596
1.3705,0.3271,0.783,0.1304,0.2501,0.9594
1.3292,0.2468,0.8062,0.1,0.1909,0.9765
1.3407,0.124,0.823,0.1114,0.0981,0.9889
1.4327,0.0254,0.8152,0.1817,0.0197,0.9832
1.5014,0.214,0.7827,0.2306,0.1636,0.9592
1.6077,0.0749,0.7686,0.3131,0.0565,0.948
1.5581,-0.093,0.7826,0.2739,-0.0712,0.9591
1.4934,-0.2248,0.7827,0.2243,-0.172,0.9592
1.404,-0.3596,0.769,0.1558,-0.2764,0.9483
1.2425,-0.3656,0.7832,0.0324,-0.2796,0.9596
1.0834,-0.3949,0.7696,-0.0904,-0.3028,0.9488
0.967,-0.2827,0.7837,-0.1783,-0.2162,0.9599
1.1275,-0.2194,0.8158,-0.0568,-0.1713,0.9836
1.293,-0.2133,0.8155,0.0725,-0.1666,0.9834
1.3573,-0.1025,0.823,0.1244,-0.0812,0.9889
1.2954,0.0034,0.8336,0.0805,0.0028,0.9968
1.2108,-0.0458,0.8367,0.0103,-0.0471,0.9988
1.1956,0.0461,0.8367,-0.005,0.0474,0.9989
1.1888,0.1853,0.8233,-0.0089,0.1467,0.9891
1.0476,0.1726,0.8159,-0.1189,0.1349,0.9837
