1202.235,253.254,966.678,-0.623,0.33,0.628
1201.018,251.906,967.344,-0.624,0.329,0.626
1199.298,250.029,968.104,0.627,-0.326,-0.624
1197.043,247.625,969.05,0.629,-0.323,-0.621
1194.257,244.716,970.155,0.633,-0.319,-0.618
1190.99,241.346,971.471,0.637,-0.314,-0.613
1187.2,237.518,973.001,0.641,-0.308,-0.609
1182.802,233.25,974.533,0.646,-0.302,-0.603
1177.873,228.6,976.203,0.652,-0.294,-0.597
1172.405,223.478,977.982,0.657,-0.286,-0.59
1166.464,218.35,979.607,0.663,-0.277,-0.582
1160.456,213.374,981.081,0.669,-0.268,-0.575
1154.383,208.446,982.472,0.674,-0.259,-0.567
1148.214,203.788,983.617,0.679,-0.25,-0.56
1141.976,199.178,984.67,0.683,-0.24,-0.552
1135.641,194.838,985.472,0.688,-0.231,-0.544
1129.234,190.547,986.173,0.692,-0.221,-0.536
1122.729,186.522,986.618,0.695,-0.211,-0.528
1116.166,182.552,986.871,0.699,-0.201,-0.521
1109.472,178.835,987.026,0.702,-0.191,-0.513
1102.726,175.165,986.909,0.704,-0.181,-0.505
1095.865,171.765,986.671,0.707,-0.171,-0.497
1088.942,168.4,986.163,0.709,-0.16,-0.489
1081.905,165.3,985.526,0.711,-0.15,-0.481
1074.805,162.231,984.616,0.712,-0.139,-0.473
1067.591,159.421,983.57,0.713,-0.129,-0.465
1060.314,156.639,982.245,0.714,-0.118,-0.457
1052.889,154.1,980.614,0.715,-0.107,-0.449
1045.42,151.589,978.941,0.715,-0.097,-0.44
1037.865,149.319,976.978,0.715,-0.086,-0.432
1030.229,147.082,974.863,0.714,-0.075,-0.424
1022.503,145.066,972.462,0.714,-0.063,-0.416
1015.039,143.175,970.028,0.713,-0.053,-0.408
1008.116,141.619,967.513,0.711,-0.043,-0.401
1001.914,140.221,965.281,0.71,-0.034,-0.395
996.374,139.03,963.078,0.709,-0.026,-0.389
991.52,138.128,961.093,0.708,-0.02,-0.384
987.346,137.299,959.347,0.707,-0.014,-0.38
983.897,136.729,957.817,0.706,-0.009,-0.377
981.194,136.205,956.683,0.705,-0.005,-0.374
979.181,135.905,955.721,0.704,-0.002,-0.372
977.922,135.633,955.182,0.704,-0.001,-0.371
977.362,135.589,954.914,0.703,0.0,-0.37
977.362,135.589,954.914,0.703,0.0,-0.37
977.362,135.589,954.914,0.703,0.0,-0.37
977.45,135.332,954.845,0.703,0.001,-0.37
977.73,134.666,954.794,0.703,0.002,-0.37
978.277,133.608,954.717,0.703,0.004,-0.37
978.959,132.129,954.569,0.702,0.007,-0.37
979.86,130.15,954.308,0.702,0.011,-0.369
980.868,127.849,953.985,0.701,0.016,-0.369
982.109,125.057,953.794,0.7,0.022,-0.368
983.539,121.766,953.506,0.699,0.029,-0.367
985.052,118.158,953.1,0.697,0.037,-0.365
986.706,114.049,952.756,0.696,0.045,-0.364
988.462,109.597,952.43,0.694,0.054,-0.362
990.219,105.202,952.219,0.692,0.063,-0.36
991.878,100.688,951.883,0.691,0.073,-0.358
993.461,96.19,951.647,0.689,0.082,-0.355
994.979,91.681,951.456,0.687,0.091,-0.353
996.425,87.288,951.296,0.685,0.1,-0.35
997.867,82.792,951.274,0.684,0.109,-0.347
999.198,78.292,951.201,0.682,0.117,-0.344
1000.475,73.808,951.087,0.68,0.126,-0.34
1001.666,69.411,951.086,0.678,0.135,-0.337
1002.802,64.93,951.121,0.676,0.144,-0.333
1003.873,60.436,951.199,0.674,0.152,-0.329
1004.932,55.963,951.407,0.672,0.161,-0.325
1005.869,51.571,951.565,0.67,0.169,-0.321
1006.764,47.095,951.69,0.668,0.177,-0.317
1007.579,42.604,951.927,0.666,0.186,-0.313
1008.329,38.112,952.204,0.664,0.194,-0.308
1009.012,33.736,952.518,0.662,0.202,-0.303
1009.685,29.247,952.971,0.66,0.21,-0.298
1010.243,24.768,953.367,0.658,0.217,-0.293
1010.751,20.275,953.736,0.656,0.225,-0.288
1011.177,15.895,954.212,0.654,0.233,-0.282
1011.542,11.398,954.732,0.652,0.24,-0.277
1011.842,6.899,955.292,0.65,0.248,-0.271
1012.127,2.413,955.986,0.648,0.255,-0.265
1012.312,-1.99,956.557,0.645,0.262,-0.259
1012.417,-6.482,957.237,0.643,0.269,-0.253
1012.459,-10.992,957.959,0.641,0.276,-0.247
1012.433,-15.489,958.721,0.639,0.283,-0.24
1012.347,-19.905,959.525,0.636,0.289,-0.234
1012.244,-24.412,960.463,0.634,0.296,-0.227
1012.04,-28.937,961.276,0.632,0.302,-0.22
1011.758,-33.467,962.2,0.629,0.308,-0.214
1011.41,-37.884,963.162,0.627,0.315,-0.206
1010.997,-42.423,964.166,0.625,0.321,-0.199
1010.517,-46.951,965.209,0.622,0.327,-0.192
1010.024,-51.504,966.388,0.62,0.332,-0.185
1009.434,-55.945,967.44,0.617,0.338,-0.177
1008.761,-60.506,968.601,0.615,0.343,-0.169
1008.02,-65.057,969.803,0.613,0.349,-0.162
1007.213,-69.631,971.039,0.61,0.354,-0.154
1006.4,-74.116,972.411,0.608,0.359,-0.146
1005.463,-78.688,973.729,0.605,0.364,-0.138
1004.479,-83.284,975.012,0.602,0.368,-0.13
1003.409,-87.87,976.405,0.6,0.373,-0.121
1002.288,-92.378,977.834,0.597,0.377,-0.113
1001.083,-96.98,979.298,0.595,0.381,-0.104
999.894,-101.434,980.78,0.592,0.385,-0.096
998.787,-105.396,982.068,0.59,0.389,-0.089
997.747,-108.828,983.31,0.588,0.392,-0.082
996.799,-111.948,984.348,0.586,0.394,-0.077
995.961,-114.553,985.247,0.584,0.396,-0.071
995.269,-116.849,986.094,0.583,0.398,-0.067
994.694,-118.521,986.632,0.582,0.399,-0.064
994.258,-119.88,987.173,0.581,0.4,-0.061
993.975,-120.821,987.493,0.581,0.401,-0.06
993.838,-121.242,987.654,0.58,0.401,-0.059
993.817,-121.313,987.661,0.58,0.401,-0.059
993.817,-121.313,987.661,0.58,0.401,-0.059
994.064,-121.341,987.715,0.58,0.401,-0.058
994.99,-121.661,987.964,0.579,0.402,-0.057
996.435,-122.044,988.257,0.578,0.404,-0.055
998.491,-122.618,988.696,0.575,0.407,-0.051
1001.147,-123.49,989.275,0.573,0.41,-0.047
1004.375,-124.462,989.886,0.569,0.414,-0.042
1008.125,-125.745,990.582,0.565,0.419,-0.036
1012.479,-127.166,991.364,0.561,0.425,-0.029
1017.393,-128.842,992.272,0.555,0.431,-0.021
1022.846,-130.791,993.048,0.55,0.437,-0.012
1028.739,-133.051,993.861,0.543,0.445,-0.003
1034.636,-135.383,994.501,0.537,0.452,0.007
1040.471,-137.818,995.094,0.53,0.459,0.017
1046.258,-140.443,995.506,0.524,0.466,0.027
1052.007,-143.075,995.79,0.517,0.473,0.037
1057.678,-145.786,996.04,0.511,0.48,0.047
1063.328,-148.611,996.101,0.504,0.486,0.057
1068.908,-151.523,996.045,0.498,0.493,0.068
1074.422,-154.543,995.949,0.492,0.499,0.078
1079.89,-157.773,995.67,0.485,0.505,0.088
1085.301,-160.987,995.278,0.479,0.511,0.098
1090.662,-164.314,994.769,0.473,0.517,0.108
1095.948,-167.725,994.245,0.467,0.523,0.119
1101.193,-171.256,993.518,0.46,0.529,0.129
1106.379,-174.877,992.698,0.454,0.534,0.139
1111.488,-178.609,991.838,0.448,0.54,0.15
1116.536,-182.56,990.791,0.442,0.545,0.16
1121.543,-186.491,989.654,0.436,0.55,0.171
1126.471,-190.534,988.481,0.43,0.555,0.181
1131.347,-194.675,987.13,0.425,0.56,0.191
1136.18,-198.926,985.677,0.419,0.565,0.202
1140.933,-203.275,984.122,0.413,0.57,0.212
1145.618,-207.731,982.546,0.408,0.574,0.223
1150.237,-212.398,980.801,0.402,0.578,0.233
1154.814,-217.066,978.941,0.397,0.582,0.243
1159.315,-221.832,977.072,0.392,0.586,0.254
1163.77,-226.692,975.036,0.386,0.59,0.264
1168.214,-231.682,972.968,0.381,0.594,0.275
1172.256,-236.539,970.84,0.377,0.597,0.284
1175.947,-240.896,968.902,0.372,0.6,0.293
1179.134,-244.926,967.106,0.369,0.602,0.301
1181.908,-248.505,965.552,0.366,0.604,0.308
1184.268,-251.484,964.089,0.363,0.606,0.314
1186.171,-254.074,962.831,0.361,0.608,0.319
1187.751,-256.188,961.929,0.359,0.609,0.322
1188.842,-257.752,961.177,0.358,0.609,0.325
1189.651,-258.7,960.716,0.357,0.61,0.327
1189.974,-259.206,960.417,0.356,0.61,0.328
1190.06,-259.236,960.493,0.356,0.61,0.328
1190.06,-259.236,960.493,0.356,0.61,0.328
1190.367,-259.149,960.555,0.356,0.61,0.329
1191.42,-258.548,960.818,0.354,0.611,0.33
1193.137,-257.535,961.201,0.35,0.612,0.333
1195.481,-256.224,961.71,0.346,0.614,0.336
1198.573,-254.404,962.396,0.34,0.616,0.341
1202.335,-252.303,963.271,0.333,0.619,0.346
1206.762,-249.795,964.145,0.324,0.622,0.352
1211.806,-246.998,965.183,0.314,0.626,0.359
1217.555,-243.679,966.376,0.303,0.629,0.368
1223.915,-240.07,967.626,0.291,0.634,0.376
1230.977,-235.942,968.995,0.277,0.638,0.386
1238.644,-231.523,970.306,0.262,0.643,0.397
1246.925,-226.69,971.715,0.246,0.648,0.408
1255.582,-221.689,973.138,0.229,0.652,0.419
1264.271,-216.561,974.573,0.212,0.657,0.431
1272.875,-211.54,975.849,0.196,0.662,0.441
1281.461,-206.504,976.967,0.179,0.666,0.452
1290.054,-201.312,978.118,0.163,0.67,0.463
1298.59,-196.232,979.212,0.147,0.674,0.473
1307.141,-191.0,980.241,0.131,0.677,0.482
1315.65,-185.865,981.229,0.115,0.681,0.492
1324.16,-180.698,982.159,0.099,0.684,0.501
1332.702,-175.35,982.948,0.084,0.687,0.51
1341.183,-170.096,983.804,0.069,0.69,0.519
1349.26,-164.955,984.665,0.054,0.693,0.527
1356.726,-160.209,985.356,0.041,0.695,0.534
1363.5,-155.852,985.933,0.03,0.697,0.54
1369.604,-151.895,986.384,0.019,0.699,0.545
1375.057,-148.352,986.909,0.01,0.7,0.55
1379.898,-145.098,987.308,0.002,0.701,0.554
1384.058,-142.41,987.592,-0.005,0.703,0.557
1387.584,-140.022,987.963,-0.011,0.703,0.56
1390.453,-138.078,988.127,-0.015,0.704,0.562
1392.701,-136.59,988.259,-0.019,0.705,0.564
1394.262,-135.413,988.418,-0.022,0.705,0.565
1395.198,-134.84,988.448,-0.023,0.705,0.566
1395.511,-134.592,988.56,-0.024,0.705,0.566
1395.511,-134.592,988.56,-0.024,0.705,0.566
1395.328,-134.464,988.615,-0.024,0.705,0.566
1394.861,-134.09,989.03,-0.024,0.706,0.564
1394.067,-133.453,989.645,-0.024,0.708,0.562
1392.911,-132.563,990.454,-0.025,0.71,0.558
1391.451,-131.417,991.644,-0.026,0.712,0.554
1389.691,-129.893,993.001,-0.027,0.715,0.548
1387.585,-128.27,994.631,-0.028,0.718,0.542
1385.14,-126.26,996.554,-0.029,0.722,0.534
1382.364,-124.163,998.63,-0.03,0.726,0.526
1379.28,-121.709,1000.856,-0.032,0.731,0.516
1375.826,-119.164,1003.358,-0.033,0.735,0.506
1372.042,-116.274,1006.104,-0.035,0.74,0.494
1367.912,-113.185,1009.087,-0.037,0.745,0.481
1363.481,-110.035,1012.285,-0.038,0.751,0.467
1358.676,-106.562,1015.53,-0.04,0.756,0.452
1353.553,-102.919,1019.076,-0.041,0.761,0.436
1348.094,-99.085,1022.738,-0.043,0.765,0.419
1342.552,-95.332,1026.452,-0.044,0.77,0.402
1337.017,-91.637,1030.007,-0.045,0.773,0.385
1331.417,-87.978,1033.44,-0.045,0.776,0.368
1325.837,-84.391,1036.993,-0.046,0.779,0.351
1320.278,-80.725,1040.391,-0.046,0.781,0.334
1314.681,-77.224,1043.843,-0.046,0.783,0.317
1309.094,-73.788,1047.141,-0.046,0.784,0.3
1303.463,-70.395,1050.496,-0.046,0.784,0.283
1297.865,-67.034,1053.697,-0.045,0.784,0.267
1292.258,-63.73,1056.848,-0.044,0.784,0.25
1286.621,-60.464,1060.049,-0.043,0.783,0.234
